source_pdf,source_sha256,page,visual_row,y_center,word_count,row_text,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,53,395.142578125,8,e.fr/wp-cont 4-5 juillet 168-198 115-145 32-63 185-215 15-30,e.fr/wp-cont,4-5 juillet,168-198,115-145,32-63,185-215,15-30,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,54,398.642578125,4,2 951 — —,2 951,—,—,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,55,402.642578125,12,ent/upload 2024 29-34 % 20-25 % 6-11 % 32-37 % 3-5 %,ent/upload,2024,29-34 %,20-25 %,6-11 %,32-37 %,3-5 %,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,56,410.142578125,1,s/sites/6/20,s/sites/6/20,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,57,417.642578125,1,24/07/UJYH,24/07/UJYH,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,58,425.142578125,1,GTRFEZSE,GTRFEZSE,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,59,432.642578125,1,FGHJ.pdf),FGHJ.pdf),,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,60,446.142578125,2,Ipsos (http,Ipsos (http,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,61,453.642578125,1,s://www.ips,s://www.ips,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,62,461.142578125,1,os.com/fr-fr/,os.com/fr-fr/,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,63,468.642578125,1,legislatives-,legislatives-,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,64,476.142578125,9,2024/legisla 3-4 juillet 145-175 14-16 126-156 57-67 175-205 8-12,2024/legisla,3-4 juillet,145-175,14-16,126-156,57-67,175-205,8-12,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,65,479.642578125,3,10 101 —,10 101,—,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,66,483.642578125,9,tives-2024-li 2024 25-30% 2-3% 22-27% 10-12% 30-35 % 1-2%,tives-2024-li,2024,25-30%,2-3%,22-27%,10-12%,30-35 %,1-2%,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,67,491.142578125,1,ntention-de-,ntention-de-,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,68,498.642578125,1,vote-48h-du,vote-48h-du,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,69,506.142578125,1,-second-tou,-second-tou,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,70,513.6425933837891,1,r),r),,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,71,527.142578125,2,Elabe (http,Elabe (http,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,72,534.642578125,1,s://elabe.fr/,s://elabe.fr/,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,73,538.142578125,7,3-4 juillet 165-190 120-140 35-50 200-230 10-12,3-4 juillet,165-190,120-140,35-50,200-230,10-12,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,74,542.142578125,4,elections-le 2 005 —,elections-le,2 005,—,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,75,545.642578125,6,2024 28-33% 21-24% 6-9% 35-40% 1-2%,2024,28-33%,21-24%,6-9%,35-40%,1-2%,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,76,549.642578125,1,gislatives-2,gislatives-2,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,77,557.142578125,1,024-4/),024-4/),,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,78,570.142578125,1,OpinionWay,OpinionWay,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,79,577.642578125,1,(https://ww,(https://ww,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,80,585.142578125,1,w.opinion-w,w.opinion-w,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,81,592.642578125,1,ay.com/fr/co,ay.com/fr/co,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,82,600.142578125,1,mponent/ed,mponent/ed,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,83,607.642578125,1,ocman/opini,ocman/opini,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,84,615.142578125,1,onway-et-v,onway-et-v,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,85,622.642578125,1,ae-solis-po,ae-solis-po,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,86,626.642578125,7,3-4 juillet 150-180 125-155 38-50 205-230 8-12,3-4 juillet,150-180,125-155,38-50,205-230,8-12,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,87,630.142578125,4,ur-les-echo 3 355 —,ur-les-echo,3 355,—,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,88,634.142578125,11,2024 26-31 % 21-27 % 6-9 % 34-39 % 1-2 %,2024,26-31 %,21-27 %,6-9 %,34-39 %,1-2 %,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,89,637.642578125,1,s-et-radio-cl,s-et-radio-cl,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,90,645.142578125,1,assique-legi,assique-legi,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,91,652.642578125,1,track-vague,track-vague,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,92,660.142578125,1,-4-5-juillet-2,-4-5-juillet-2,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,93,667.642578125,1,024/viewdo,024/viewdo,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,94,675.142578125,1,cument/344,cument/344,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,95,682.642578125,1,4.html?Item,4.html?Item,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,96,690.142578125,1,id=0),id=0),,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,97,703.642578125,12,Odoxa (http 3-4 juillet 1 005 140-180 115-155 40-60 210-250 — 10-20,Odoxa (http,3-4 juillet,1 005,140-180,115-155,40-60,210-250,—,10-20,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,98,711.142578125,12,s://www.pub 2024 24-31 % 20-27 % 7-10 % 36-43 % 1-3 %,s://www.pub,2024,24-31 %,20-27 %,7-10 %,36-43 %,1-3 %,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,99,718.642578125,1,licsenat.fr/a,licsenat.fr/a,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,100,726.142578125,1,ctualites/pol,ctualites/pol,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,101,733.642578125,1,itique/sonda,itique/sonda,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,102,741.142578125,1,ge-legislativ,ge-legislativ,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,103,748.642578125,1,es-le-rn-loin,es-le-rn-loin,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,104,756.142578125,1,-de-la-major,-de-la-major,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,105,763.642578125,1,ite-absolue-,ite-absolue-,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,106,771.142578125,1,le-nfp-en-ba,le-nfp-en-ba,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,11,107,778.642578125,1,isse-la-majo,isse-la-majo,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,1,39.642578125,1,rite-se-requi,rite-se-requi,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,2,47.142578125,1,nque#:~:tex,nque#:~:tex,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,3,54.642578125,1,t=Selon%2,t=Selon%2,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,4,62.142578125,1,0la%20dern,0la%20dern,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,5,69.642578125,1,i%C3%A8r,i%C3%A8r,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,6,77.142578125,1,e%20%C,e%20%C,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,7,84.642578125,1,3%A9tud,3%A9tud,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,8,92.142578125,1,e%20r%C,e%20r%C,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,9,99.642578125,1,3%A9alis%,3%A9alis%,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,10,107.142578125,1,"C3%A9e,av","C3%A9e,av",,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,11,114.642578125,1,ant%20le%,ant%20le%,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,12,122.142578125,1,201er%20to,201er%20to,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,13,129.64257431030273,1,ur.),ur.),,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,14,143.142578125,2,Ifop (https://,Ifop (https://,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,15,150.642578125,1,www.tf1info.,www.tf1info.,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,16,158.142578125,1,fr/elections/,fr/elections/,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,17,165.642578125,1,sondage-ex,sondage-ex,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,18,173.142578125,1,clusif-a-quoi,clusif-a-quoi,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,19,180.642578125,1,-ressembler,-ressembler,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,20,188.142578125,1,a-la-future-,a-la-future-,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,21,191.642578125,7,3-4 juillet 170-200 95-125 25-45 210-240 15-27,3-4 juillet,170-200,95-125,25-45,210-240,15-27,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,22,195.642578125,5,assemblee- 1 916 — —,assemblee-,1 916,—,—,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,23,199.142578125,11,2024 29-35 % 16-22 % 4-8 % 36-42 % 3-5 %,2024,29-35 %,16-22 %,4-8 %,36-42 %,3-5 %,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,24,203.142578125,1,decouvrez-l,decouvrez-l,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,25,210.642578125,1,es-projectio,es-projectio,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,26,218.142578125,1,ns-de-notre,ns-de-notre,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,27,225.642578125,1,-enquet-quo,-enquet-quo,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,28,233.142578125,1,tidienne-du-,tidienne-du-,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,29,240.642578125,1,4-juillet-230,4-juillet-230,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,30,248.142578125,1,7122.html),7122.html),,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,31,261.642578125,1,Harris,Harris,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,32,269.142578125,1,Interactive,Interactive,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,33,276.642578125,1,(https://harri,(https://harri,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,34,284.142578125,1,s-interactiv,s-interactiv,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,35,291.642578125,8,e.fr/wp-cont 2-3 juillet 159-183 110-135 30-50 190-220 17-31,e.fr/wp-cont,2-3 juillet,159-183,110-135,30-50,190-220,17-31,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,36,295.142578125,4,3 383 — —,3 383,—,—,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,37,299.142578125,12,ent/upload 2024 28-32 % 19-23 % 5-9 % 33-38 % 3-5 %,ent/upload,2024,28-32 %,19-23 %,5-9 %,33-38 %,3-5 %,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,38,306.642578125,1,s/sites/6/20,s/sites/6/20,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,39,314.142578125,1,24/07/FYV,24/07/FYV,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,40,321.642578125,1,GTFDSFG,GTFDSFG,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,41,329.142578125,1,HJGFD.pdf),HJGFD.pdf),,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,42,341.6140594482422,18,Sondage après les désistements au nom du « Front républicain » pour empêcher l'extrême droite d'arriver au pouvoir.,Sondage après les désistements au nom du « Front républicain » pour empêcher l'extrême droite d'arriver au pouvoir.,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,43,353.142578125,2,Ifop (https://,Ifop (https://,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,44,360.642578125,1,www.ifop.co,www.ifop.co,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,45,368.142578125,1,m/wp-conte,m/wp-conte,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,46,372.142578125,8,25-28 juin 170-200 10-18 70-100 30-60 225-265 1-5,25-28 juin,170-200,10-18,70-100,30-60,225-265,1-5,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,47,375.642578125,4,nt/uploads/ 2 884 —,nt/uploads/,2 884,—,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,48,379.642578125,13,2024 29-35 % 2-3 % 12-17 % 5-10 % 38-46 % <1 %,2024,29-35 %,2-3 %,12-17 %,5-10 %,38-46 %,<1 %,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,49,383.142578125,1,2024/06/RO,2024/06/RO,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,50,390.642578125,1,L24_20240,L24_20240,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,51,398.142578125,1,628.pdf),628.pdf),,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,52,411.642578125,1,Harris,Harris,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,53,419.142578125,1,Interactive,Interactive,,,,,,,,,,,,,,,
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,12,54,426.642578125,1,(https://harri,(https://harri,,,,,,,,,,,,,,,
